date,mission,class,vol_init,user_label_id,B1,B2,B3,B4,B5,B7,SR_ATMOS_OPACITY,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,SR_CLOUD_QA,ST_ATRAN,ST_B6,ST_CDIST,ST_DRAD,ST_EMIS,ST_EMSD,ST_QA,ST_TRAD,ST_URAD,QA_PIXEL,QA_RADSAT,system:index,system:time_start,.geo,CLOUD_COVER,IMAGE_QUALITY,DATA_SOURCE_AIR_TEMPERATURE,DATA_SOURCE_ELEVATION,DATA_SOURCE_OZONE,DATA_SOURCE_PRESSURE,DATA_SOURCE_REANALYSIS,DATA_SOURCE_WATER_VAPOR,SENSOR_MODE_SLC,SR_CLOUD_QA_binary,QA_PIXEL_binary,QA_RADSAT_binary
2006-07-04,LANDSAT_5,openWater,BGS,4264,0.025,0.025,0.017,0.016,0.013,0.018,0.0287,0.025,0.025,0.017,0.016,0.013,0.018,32,7865,290.35563512,298,740,9880,0,232,7772,1504,5504,0,00000000000000000740,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.8331280887854,47.252500802925866]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,openWater,BGS,4265,0.022,0.017,0.014,0.013,0.013,0.011,0.0266,0.022,0.017,0.014,0.013,0.013,0.011,32,7874,289.75064557999997,226,737,9880,0,276,7717,1498,5504,0,00000000000000000741,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.91964802652541,47.22686097186855]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,openWater,BGS,4266,0.038,0.032,0.029,0.028,0.019,0.022,0.0141,0.038,0.032,0.029,0.028,0.019,0.022,32,7702,290.07535748,1931,782,9880,0,190,7717,1604,5504,0,00000000000000000742,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.38504194212673,47.166850389891266]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,openWater,BGS,4267,0.038,0.035,0.029,0.028,0.022,0.019,0.0142,0.038,0.035,0.029,0.028,0.022,0.019,32,7708,289.48404002,1044,780,9880,0,226,7661,1599,5504,0,00000000000000000743,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.4001493764958,47.25640251634763]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,openWater,BGS,4268,0.041,0.039,0.032,0.035,0.027,0.025,0.0142,0.041,0.039,0.032,0.035,0.027,0.025,NA,7696,289.50113011999997,1760,783,9880,0,197,7661,1606,5504,0,00000000000000000744,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.32187431660363,47.211178313463584]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,NA,01010110000000,0
2006-07-04,LANDSAT_5,lightNearShoreSediment,BGS,4269,0.057,0.103,0.151,0.077,-0.001,-0.002,0.0219,0.057,0.103,0.151,0.077,-0.001,-0.002,32,7984,295.10668292,664,713,9880,0,233,8270,1441,5504,0,00000000000000000745,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.88066902646301,46.69205422792246]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,lightNearShoreSediment,BGS,4270,0.049,0.103,0.145,0.077,0.001,0.001,0.0219,0.049,0.103,0.145,0.077,0.001,0.001,32,7984,295.66040216,655,713,9880,0,233,8326,1441,5504,0,00000000000000000746,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.88118182308416,46.69126050793495]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,lightNearShoreSediment,BGS,4271,0.097,0.149,0.197,0.257,0.317,0.301,0.0218,0.097,0.149,0.197,0.257,0.317,0.301,NA,7956,304.44813158,666,721,9773,74,236,9156,1460,5440,0,00000000000000000747,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.8606699582383,46.692232591964604]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,NA,01010101000000,0
2006-07-04,LANDSAT_5,lightNearShoreSediment,BGS,4272,0.045,0.095,0.111,0.048,0.004,-0.002,0.0217,0.045,0.095,0.111,0.048,0.004,-0.002,32,7956,294.59397992000004,688,721,9880,0,234,8215,1460,5504,0,00000000000000000748,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.85563563314896,46.69344546745114]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,lightNearShoreSediment,BGS,4273,0.051,0.099,0.117,0.048,0.002,0.001,0.0217,0.051,0.099,0.117,0.048,0.002,0.001,32,7956,294.7443728,674,721,9856,76,239,8215,1460,5504,0,00000000000000000749,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.85271938106001,46.69194275039613]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,lightNearShoreSediment,BGS,4274,0.051,0.099,0.136,0.062,0.004,0.001,0.0211,0.051,0.099,0.136,0.062,0.004,0.001,32,7955,295.30151006,659,721,9856,57,236,8270,1461,5504,0,0000000000000000074a,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.83542252807369,46.69000304143788]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,lightNearShoreSediment,BGS,4275,0.045,0.091,0.101,0.036,0.001,0.001,0.0227,0.045,0.091,0.101,0.036,0.001,0.001,32,7955,295.30492807999997,454,721,9856,63,234,8270,1461,5504,0,0000000000000000074b,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.80841375299298,46.69256256544256]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,lightNearShoreSediment,BGS,4276,0.056,0.094,0.104,0.061,0.023,0.008,0.0263,0.056,0.094,0.104,0.061,0.023,0.008,32,7956,289.03969742000004,145,721,9856,54,331,7661,1460,5504,0,0000000000000000074c,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.77061841246396,46.70287200707813]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,lightNearShoreSediment,BGS,4277,0.043,0.086,0.079,0.025,0.008,0.008,0.0249,0.043,0.086,0.079,0.025,0.008,0.008,32,7957,295.30492807999997,392,720,9856,41,231,8270,1459,5504,0,0000000000000000074d,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.67837298897133,46.72731233995207]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,lightNearShoreSediment,BGS,4278,0.054,0.099,0.126,0.052,0.004,0.001,0.02005,0.054,0.099,0.126,0.052,0.004,0.001,32,7957,294.75120884,1166,720,9856,44,218.5,8215,1459,5504,0,0000000000000000074e,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.62545237766903,46.74274528869804]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,lightNearShoreSediment,BGS,4279,0.042,0.084,0.086,0.034,0.003,0.001,0.02015,0.042,0.084,0.086,0.034,0.003,0.001,32,7957,294.32224733,1191.5,720,9880,0,215.5,8187.5,1459,5504,0,0000000000000000074f,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.62060087572289,46.74636607875343]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,lightNearShoreSediment,BGS,4280,0.051,0.088,0.096,0.019,0.009,0.015,0.01945,0.051,0.088,0.096,0.019,0.009,0.015,32,7957,295.58862374,1450,720,9856,57,208,8298,1459,5504,0,00000000000000000750,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.58065624848612,46.755926391412025]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,lightNearShoreSediment,BGS,4281,0.05,0.088,0.089,0.034,0.012,0.008,0.01905,0.05,0.088,0.089,0.034,0.012,0.008,32,7956,294.75804488,1619,720,9856,72,203,8215,1460,5504,0,00000000000000000751,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.55640765695748,46.756947525553265]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,lightNearShoreSediment,BGS,4282,0.053,0.099,0.114,0.045,0.019,0.012,0.019,0.053,0.099,0.114,0.045,0.019,0.012,32,7955,294.75804488,1677.5,721,9856,62,199.5,8215,1460,5504,0,00000000000000000752,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.54807805618964,46.755832750289905]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,lightNearShoreSediment,BGS,4283,0.049,0.092,0.105,0.061,0.032,0.027,0.01865,0.049,0.092,0.105,0.061,0.032,0.027,32,7954,296.14405199,1840,721,9856,78,195.5,8353.5,1460,5504,0,00000000000000000753,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.525247458796,46.75606908264574]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,lightNearShoreSediment,BGS,4284,0.056,0.1,0.111,0.046,0.015,0.015,0.01335,0.056,0.1,0.111,0.046,0.015,0.015,32,7839,296.6755541,722.5,754,9856,103,243,8381,1535,5504,0,00000000000000000754,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.77640386428452,46.6338049908613]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,lightNearShoreSediment,BGS,4285,0.04,0.07,0.072,0.043,0.022,0.022,0.01185,0.04,0.07,0.072,0.043,0.022,0.022,32,7832,295.41772274,1119.5,756,9880,0,219,8270,1539,5504,0,00000000000000000755,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.65149998467643,46.638825938647486]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,lightNearShoreSediment,BGS,4286,0.058,0.097,0.111,0.135,0.094,0.087,0.0146,0.058,0.097,0.111,0.135,0.094,0.087,NA,7857,296.30298991999996,1169,746,9740,113,229,8270,1519,5440,0,00000000000000000756,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.93846543297094,46.934887953091014]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,NA,01010101000000,0
2006-07-04,LANDSAT_5,lightNearShoreSediment,BGS,4287,0.041,0.078,0.081,0.064,0.022,0.022,0.0146,0.041,0.078,0.081,0.064,0.022,0.022,32,7857,297.22927333999996,1168,746,9856,100,225,8437,1519,5504,0,00000000000000000757,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.93616899592843,46.93412544681088]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,lightNearShoreSediment,BGS,4288,0.082,0.146,0.196,0.252,0.207,0.189,0.0146,0.082,0.146,0.196,0.252,0.207,0.189,NA,7857,299.10918433999996,1164,746,9737,88,224,8547,1520,5440,0,00000000000000000758,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.93548229436621,46.93371520951396]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,NA,01010101000000,0
2006-07-04,LANDSAT_5,darkNearShoreSediment,BGS,4289,0.031,0.056,0.052,0.026,0.005,0.001,0.0202,0.031,0.056,0.052,0.026,0.005,0.001,32,7957,296.25855565999996,1209.5,720,9880,0,214,8381,1459,5504,0,00000000000000000759,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.61764895082551,46.746076237184965]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,darkNearShoreSediment,BGS,4290,0.031,0.049,0.046,0.023,0.007,0.012,0.02025,0.031,0.049,0.046,0.023,0.007,0.012,32,7957,295.86206533999996,1222,720,9856,60,217.5,8326,1459,5504,0,0000000000000000075a,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.61588760590939,46.74657565650295]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,darkNearShoreSediment,BGS,4291,0.011,0.015,0.007,0.014,0.001,-0.002,0.023,0.011,0.015,0.007,0.014,0.001,-0.002,32,7989,293.9924084,599,711,9880,0,233,8160,1437,5504,0,0000000000000000075b,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-92.01173984282799,46.70943134472775]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,darkNearShoreSediment,BGS,4292,0.028,0.046,0.05,0.06,0.012,0.008,0.015,0.028,0.046,0.05,0.06,0.012,0.008,32,7851,294.95970806,132,750,9856,65,334,8215,1528,5504,0,0000000000000000075c,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.9510088842343,46.59998270937091]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,darkNearShoreSediment,BGS,4293,0.026,0.035,0.032,0.081,0.046,0.029,0.0142,0.026,0.035,0.032,0.081,0.046,0.029,NA,7850,299.39288,218,751,9773,84,280,8603,1529,5440,0,0000000000000000075d,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.9360664366042,46.58761316304866]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,NA,01010101000000,0
2006-07-04,LANDSAT_5,darkNearShoreSediment,BGS,4294,0.026,0.046,0.038,0.031,0.014,0.018,0.0147,0.026,0.046,0.038,0.031,0.014,0.018,32,7848,298.30594964,403,751,9856,113,240,8547,1530,5504,0,0000000000000000075e,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.91270074708414,46.582940025144644]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,offShoreSediment,BGS,4295,0.021,0.025,0.008,0.015,-0.001,0.001,0.02025,0.021,0.025,0.008,0.015,-0.001,0.001,32,7958,292.91915012,1058,720,9880,0,221,8049,1458,5504,0,0000000000000000075f,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.64212049740682,46.74319119880338]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,offShoreSediment,BGS,4296,0.025,0.025,0.011,0.015,0.002,0.008,0.01965,0.025,0.025,0.011,0.015,0.002,0.008,32,7958,292.91915012,1346.5,720,9880,0,209.5,8049,1458,5504,0,00000000000000000760,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.59542925027618,46.761776731994146]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,offShoreSediment,BGS,4297,0.022,0.029,0.015,0.016,0.004,0.001,0.019,0.022,0.029,0.015,0.016,0.004,0.001,32,7956,293.48654144,1687,720,9880,0,195.5,8104,1459,5504,0,00000000000000000761,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.54616510183772,46.76327053084705]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,offShoreSediment,BGS,4298,0.023,0.026,0.018,0.02,0.004,0.005,0.0179,0.023,0.026,0.018,0.02,0.004,0.005,32,7954,292.93282220000003,1564,721,9880,0,200,8049,1460,5504,0,00000000000000000762,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.3923573292012,46.79806489636709]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,offShoreSediment,BGS,4299,0.034,0.048,0.026,0.018,0.009,0.005,0.022,0.034,0.048,0.026,0.018,0.009,0.005,32,8013,279.88623986,18,700,9880,0,562,6831,1412,5504,0,00000000000000000763,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.48349689563258,47.12129621352928]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,offShoreSediment,BGS,4300,0.031,0.036,0.017,0.018,0.006,0.005,0.0223,0.031,0.036,0.017,0.018,0.006,0.005,36,8012,279.2607422,26,700,9880,0,527,6775,1413,5504,0,00000000000000000764,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.44099274439114,47.15095369463573]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100100,01010110000000,0
2006-07-04,LANDSAT_5,offShoreSediment,BGS,4301,0.025,0.035,0.02,0.017,0.005,0.005,0.0143,0.025,0.035,0.02,0.017,0.005,0.005,32,7880,291.38445914,1210,740,9880,0,216,7883,1505,5504,0,00000000000000000765,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.03578085436135,46.93759462743047]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,offShoreSediment,BGS,4302,0.041,0.049,0.024,0.027,0.014,0.008,0.0179,0.041,0.049,0.024,0.027,0.014,0.008,32,7847,292.55000396,209.5,751,9880,0,284,7994,1530,5504,0,00000000000000000766,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.8948509655672,46.62791005926864]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,offShoreSediment,BGS,4303,0.038,0.046,0.025,0.027,0.012,0.012,0.01525,0.038,0.046,0.025,0.027,0.012,0.012,32,7844,293.13106736,222,752,9880,0,276,8049,1532,5504,0,00000000000000000767,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.8488464199988,46.63686839328502]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,offShoreSediment,BGS,4304,0.035,0.047,0.026,0.024,0.007,0.012,0.0141,0.035,0.047,0.026,0.024,0.007,0.012,32,7841,294.83665934,451,753,9880,0,230.5,8215,1533,5504,0,00000000000000000768,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.81588920411278,46.63074158843759]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,offShoreSediment,BGS,4305,0.028,0.055,0.035,0.021,0.012,0.012,0.0142,0.028,0.055,0.035,0.021,0.012,0.012,32,7856,292.57734812,1401,746,9880,0,208,7994,1520,5504,0,00000000000000000769,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.93306546159523,46.95540427703793]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,offShoreSediment,BGS,4306,0.032,0.055,0.032,0.028,0.014,0.012,0.0145,0.032,0.055,0.032,0.028,0.014,0.012,32,7855,293.14815746,1268,747,9880,0,213,8049,1520,5504,0,0000000000000000076a,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.92963195378407,46.942281142637626]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,offShoreSediment,BGS,4307,0.035,0.044,0.02,0.014,0.003,0.005,0.0125,0.035,0.044,0.02,0.014,0.003,0.005,32,7793,291.59637638000004,2800,761,9880,0,167,7883,1554,5504,0,0000000000000000076b,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.65634702752153,47.04297656262655]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,offShoreSediment,BGS,4308,0.047,0.055,0.032,0.032,0.024,0.025,0.0133,0.047,0.055,0.032,0.032,0.024,0.025,32,7695,290.55388028,2449,789,9880,0,172,7772,1621,5504,0,0000000000000000076c,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.43814983567327,46.902791343708316]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,offShoreSediment,BGS,4309,0.039,0.047,0.032,0.031,0.026,0.025,0.0143,0.039,0.047,0.032,0.031,0.026,0.025,32,7707,290.64616681999996,2648,782,9880,0,170,7772,1603,5504,0,0000000000000000076d,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.41759337981688,47.08901678100337]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,cloud,BGS,4310,0.372,0.401,0.399,0.439,0.409,0.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000000000000000076f,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.99754652417488,46.83540540858865]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,NA,NA,NA
2006-07-04,LANDSAT_5,cloud,BGS,4311,0.316,0.32,0.322,0.373,0.342,0.308,0.02505,0.316,0.32,0.322,0.373,0.342,0.308,2,8013,278.53270394000003,0,703,9880,0,654,6720,1420,5896,0,00000000000000000770,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.91824141193935,46.84315532621953]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01011100001000,0
2006-07-04,LANDSAT_5,cloud,BGS,4312,0.332,0.356,0.367,0.402,0.467,0.43,0.0253,0.332,0.356,0.367,0.402,0.467,0.43,2,8001,279.16503764000004,0,707,9880,0,653,6775,1428,5896,0,00000000000000000771,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-92.06037525801793,46.77501134392078]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01011100001000,0
2006-07-04,LANDSAT_5,cloud,BGS,4313,0.317,0.329,0.33,0.361,0.38,0.328,0.02395,0.317,0.329,0.33,0.361,0.38,0.328,2,8002,279.16503764000004,0,707,9880,0,653,6775,1427,5896,0,00000000000000000772,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-92.05213483927116,46.78159743617672]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01011100001000,0
2006-07-04,LANDSAT_5,cloud,BGS,4314,0.323,0.332,0.348,0.366,0.377,0.347,0.0221,0.323,0.332,0.348,0.366,0.377,0.347,2,8009,274.7318657,0,701,9880,0,666,6388,1415,5896,0,00000000000000000773,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.42306715815629,47.12528710897211]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01011100001000,0
2006-07-04,LANDSAT_5,cloud,BGS,4315,0.211,0.223,0.22,0.237,0.287,0.281,0.0227,0.211,0.223,0.22,0.237,0.287,0.281,2,8003,277.98240272,0,702,9880,0,656,6665,1419,5896,0,00000000000000000774,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.3379250826418,47.129492041265515]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01011100001000,0
2006-07-04,LANDSAT_5,cloud,BGS,4316,0.331,0.346,0.347,0.372,0.383,0.355,0.0258,0.331,0.346,0.347,0.372,0.383,0.355,2,8005,274.73870174,0,702,9880,0,666,6388,1416,5896,0,00000000000000000776,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.25827216052409,47.188552834718394]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01011100001000,0
2006-07-04,LANDSAT_5,cloud,BGS,4317,0.186,0.189,0.18,0.198,0.215,0.206,0.0257,0.186,0.189,0.18,0.198,0.215,0.206,2,7911,279.94092818,0,728,9880,0,650,6831,1476,5896,0,00000000000000000777,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.21467107042349,47.16871875323267]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01011100001000,0
2006-07-04,LANDSAT_5,cloud,BGS,4318,0.186,0.193,0.196,0.213,0.256,0.244,0.0257,0.186,0.193,0.196,0.213,0.256,0.244,2,8003,280.52199157999996,0,702,9880,0,649,6886,1418,5896,0,00000000000000000778,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.25964556364855,47.15914506327092]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01011100001000,0
2006-07-04,LANDSAT_5,cloud,BGS,4319,0.374,0.388,0.399,0.408,0.442,0.404,0.027,0.374,0.388,0.399,0.408,0.442,0.404,2,7886,274.73870174,0,734,9880,0,667,6388,1490,5896,0,00000000000000000779,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.99293335233881,47.29309645891644]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01011100001000,0
2006-07-04,LANDSAT_5,cloud,BGS,4320,0.263,0.271,0.268,0.279,0.311,0.297,0.0292,0.263,0.271,0.268,0.279,0.311,0.297,2,7871,276.07172954,0,738,9880,0,662,6498,1500,5896,0,0000000000000000077b,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.874142900275,47.29659239414233]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01011100001000,0
